feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66
-0.0018850865685380914,0.0009252792038023594,-0.0018785220179706797,-0.00964865048276263,0.003710028738576082,0.0010898385908080066,0.0,0.0027187795003878134,0.0,0.00027278422727057826,0.0018946617776528034,0.00047267414722589887,0.05245684051540124,-0.003065415329746024,0.0007737696873955424,0.0009886808236769795,-0.0021494579515419832,0.013640642734924203,-0.018114934086799612,0.0013098497910104812,0.00437208004295826,-7.241625338792468e-05,0.001680799131586186,0.0,0.0056910585629805,0.0,0.002380370140541349,-0.0005684958314523092,0.0055531079843640415,0.00016636807736359615,0.0,-0.0010279391556978156,0.005283541178330758,0.0,0.0010191929387510623,0.0,0.0,-0.0069597088098526105,0.0,0.0023922637934301718,0.0,0.0005876994244608857,0.0,0.0,0.0,0.0024646684795152475,0.0018648501536809082,0.053104252959339626,0.01828904897349099,0.006866790764579028,0.00010734537688201762,0.012770713118691221,0.0029727803983633063,-0.006554963352478826,-0.002485434834845368,-0.014810439898319275,-0.0029979762392786102,0.011951665072629514,0.0,0.22967604932343866,0.0,0.0,0.0,0.0,-0.0010194811041248698,0.002695191134116612,0.0
-0.007927515660852803,-0.005878005282662338,-0.002487985441519424,-0.020673231683205822,0.004469538006324219,0.00020141126297045596,0.0,0.001924933263113412,0.0,0.0004922456329797649,-0.13727105541552348,0.0010032647505577182,-0.002872955758474756,-0.0005281520655989931,3.7833512062203364e-05,0.002084572955420299,-0.0055230450242524974,0.007327665940919844,-0.017028321746722218,0.0016968993373650376,-0.004733839504595385,-0.0007614486302190929,0.0010878820183748237,0.0,0.002481751418196736,0.0,-0.0022215090992394717,-0.003414563387930691,-0.0019070713780820398,0.0004029175657706186,0.0,-0.0049859936883440165,0.002442456180244337,0.0,0.0005148242605209831,0.0,0.0,-0.012062174482271083,0.0,0.002310253412833841,0.0,-0.0046078362326988954,0.0,0.0,0.0,0.0009130154101294446,0.0013989692428585804,-0.04763248323370474,-0.0915388757878375,0.005864940825683036,-0.001729424876023812,0.010716996507926289,0.001469212128227812,-0.007335838027749561,-0.004200734841870144,-0.03267612422903766,-0.0078032905855907305,0.00620889392672785,0.0,0.09057690958533235,0.0,0.0,0.0,0.0,0.0009403004299517737,6.533589358149878e-05,0.0
0.009377977645024654,0.012671736503689312,-0.0016892514601349884,0.028748154273047045,0.009378855244803535,-1.8739588903232685e-05,0.0,0.0030829505402578893,0.0,0.002693029331977059,0.02310583608083471,0.0018600927647203281,0.004710820190812454,0.005565179837867621,0.00029928279225713836,0.0021782232137047665,-0.0026039581889053865,0.011863271458900777,-0.011623381074750796,0.004054023757576924,0.007178037554025646,-0.0008621944878250299,0.0008642640177998262,0.0,0.0016566624416019305,0.0,0.01047446467052215,-0.0009478144012391637,0.00254475864768029,0.0010752260657900554,0.0,-0.0006854374408721802,0.005293623391538871,0.0,0.003987251618469601,0.0,0.0,-0.00967651336640119,0.0,0.13509244745812546,0.0,-0.0026878125779330716,0.0,0.0,0.0,0.003583312518429016,0.007678552999161187,0.018675832483403897,0.007724965167672443,0.021392234357022998,0.002051755571165814,0.018271630897571133,0.007634242024156257,-0.00820763052425717,0.002936919626779863,-0.0018748535228706009,0.021055792269595246,0.023444936281138057,0.0,0.04263946751116426,0.0,0.0,0.0,0.0,0.05891404313691506,0.0005243801968172312,0.0
0.008404186830157409,0.00737969316294766,0.002413737775757907,0.0007140430652070844,0.006953825486844542,0.003922072197403365,0.0,0.01283780895199912,0.0,0.001416740984438203,0.0015751437906292242,0.002675938465166827,0.012681120990604306,0.009157974830828598,0.013115033422901212,-0.0012091844026144868,-0.004631366204470397,0.012015781046586429,0.24262081126010976,0.000646746665239345,0.011627194114029422,-0.0006251060646027415,0.00039036670837672984,0.0,0.0012428821874715292,0.0,0.013582134854630579,-0.0007937444513663683,0.004949824389070262,0.002587083565886131,0.0,-0.0004945162758231119,0.006877414755057529,0.0,0.0026651373347267747,0.0,0.0,-0.004314102768898015,0.0,0.0005140062558675704,0.0,-0.003460289746522895,0.0,0.0,0.0,0.004640864962479105,0.005441045750863831,-0.005622533072063824,0.0008159627921097742,0.03437146447539004,0.00549693177834433,0.014860259908532517,-0.01990698912985529,0.05405628144544396,-0.00021270798705518013,-0.01765208182213155,0.003114299103152025,0.012192441786650073,0.0,-0.07747970890462881,0.0,0.0,0.0,0.0,0.021407403404232233,3.102504229172964e-05,0.0
0.00013255383643261676,0.0029055125707818817,-0.0024593282938003723,-0.014216126026120041,0.009499796150058495,0.000698341436558414,0.0,0.0021701588887363733,0.0,0.000712160625441921,0.0023690516207716394,0.009010444965446378,0.0004147649987578467,-0.007868887620046719,0.0002944795857183713,-0.00012759381165959317,-0.0023078245221404337,0.010883673223705564,-0.008393359094392516,0.0070651403967150386,-9.513321518897222e-05,-0.0005298694949597227,0.0028683709306156933,0.0,0.0073893357749496204,0.0,0.017214667992644345,0.0006237841956317159,0.004778225280344476,0.00040475508081727065,0.0,-9.421619772910228e-05,0.005131175502725976,0.0,0.0022981338663375815,0.0,0.0,-0.007333477258682252,0.0,0.004430026712659121,0.0,-0.0017180027195281473,0.0,0.0,0.0,0.004330974215641626,0.0048834632821381,0.0152015240835417,0.010284413780863307,0.046827696078190546,-0.00029413803847524734,0.017849623440428775,0.004235038966711712,-0.002494190908154559,-0.0023923406340182,-0.013148995906653443,-0.013088974223526739,0.011602748836539556,0.0,0.2038266067081751,0.0,0.0,0.0,0.0,0.008108968537505607,0.0028838058155961355,0.0
-0.014323061167295245,-0.0038575705811381422,0.012811906159820299,-0.009575478269485757,0.0031322090478143557,-8.026790457179717e-05,0.0,0.0035200571223881457,0.0,0.00018833200965262601,-0.0007100779007887439,0.001881901633820228,-0.005690665835222717,-0.007423529990606771,-4.0771941188723346e-05,2.5784535453565045e-05,-0.002171843502670518,-0.004068277666468443,-0.01783133088063914,-0.0026886944333091383,0.004674753261730079,5.390055859606328e-05,0.00011628295904323252,0.0,0.00015948880787949315,0.0,0.001853011202532803,-0.0008393932217513799,0.0003860982023179485,0.0002014708902570342,0.0,-0.0006721740686334695,0.0014712249441072391,0.0,0.00032863926797289874,0.0,0.0,-0.014767198971472684,0.0,-0.005149318784533533,0.0,-0.005396269611453472,0.0,0.0,0.0,0.001340907194302423,-0.0007746205890434815,-0.0014840319800708338,0.005008705867124026,-0.03886507348166442,0.0008361149434140295,0.003673419391927157,0.001972808119222458,-0.0035735745170386453,-0.007697741531999783,-0.032305707082792665,0.0004934857250482313,0.0005988355257843844,0.0,-0.09795935609615664,0.0,0.0,0.0,0.0,0.006274633481448315,6.243996450211869e-05,0.0
0.1198126590262943,-0.001911734325927683,-0.0002145756266795605,-0.008505226542009041,0.0025969710525709953,-1.907342831126979e-05,0.0,0.002123368541721625,0.0,0.00044440242536750163,0.002338454126533171,0.0022136813364922944,-0.0003102690003393027,-0.0022490804735571133,0.0006561458774376721,0.00045852225830277094,-0.0028867783732786866,0.0046993293663267904,-0.0039916640648152675,-0.0009109399206936271,0.00013888071477413804,9.385940618812371e-05,0.0009553951191220017,0.0,0.0037388886355868914,0.0,0.003821109432319646,-0.0006854624636471185,0.0005045179575681749,0.00025250201357993605,0.0,-0.001014337564818557,0.004970945725111958,0.0,0.00011382178605708407,0.0,0.0,-0.014272694725543267,0.0,-0.00037366292512160115,0.0,0.0015879539875313722,0.0,0.0,0.0,0.0017320868442766326,0.002971658776368698,-0.0022177811374319316,-0.0069313566187201095,0.023893171112136197,0.0013309687657674526,0.007195529782138213,-0.046868700046251044,-0.010713047617740822,-0.004024625126272448,-0.011173084937850946,-0.00044582198183706206,0.012141857714476798,0.0,-0.047018992517843014,0.0,0.0,0.0,0.0,0.00608313238333409,0.0002978378857951519,0.0
0.000990789258154104,0.0071989182498946366,-0.0022095454633235755,-0.01396585638402031,0.010665347405775644,0.0006306039549956594,0.0,0.003117833484148763,0.0,0.0006707320361964975,0.006388326686530504,0.003948001775890603,0.00014308991970415907,-0.001984293757705022,0.002389162817737089,0.00042124960728688046,-0.003097063496708863,0.009707992616693575,-0.013881817713379874,0.0037331479266285938,0.010424333810806272,-0.0018405560702085487,0.0016134396275918506,0.0,0.007759024183287217,0.0,0.07264592889288268,-0.0012541881431825442,0.0013980300650000554,0.0013801080074626992,0.0,-0.001320760935544979,0.0046072027364258555,0.0,0.0019809987620683367,0.0,0.0,-0.010709119826555275,0.0,-0.0016956239828869123,0.012502603305740661,-0.0021907277021091603,0.0,0.0,0.0,0.004016175704076866,0.005731570478528719,-0.012919401305936199,0.0006841000161345951,0.04419360105407205,0.0008799506850155098,0.02719951989290027,0.005907506015151743,0.003924653918482601,-0.0032409361898899035,-0.021343520524130105,-0.0019194257466515375,0.02441823328093381,0.0,0.14809210551973173,0.0,0.0,0.0,0.0,0.023053170882352928,-0.000143222459708342,0.0
0.004328101326460443,0.0022858463153243,-0.0023877804428338867,-0.015996976825175802,0.02040239069428753,0.0032248399503691403,0.0,0.026627268790254344,0.0,0.00300347385362692,0.009220997732263647,0.004522921133786434,0.0038062473749077897,0.009854443190408364,0.0024001369918696725,0.004429646825039535,-0.0012467731535434734,0.011421168014610789,-0.006661063270643341,0.004496335566043852,0.0068845854252576775,-0.0014433366172015682,0.0027346602267474874,0.0,0.008811664069425134,0.0,0.009462257590726936,0.0018676919646095469,0.0007773694992065427,0.0003722281383816084,0.0,0.12670235378095782,0.004746948048390626,0.0,0.0025433146447757875,0.0,0.0,-0.008847181320190444,0.0,0.0010652781837270531,0.0,-0.003160451970994482,0.0,0.0,0.0,0.0035434219911694596,0.0031513517219573296,-0.02432926127465247,-0.03666834625346142,0.02668483058301724,-0.0013421262141355196,0.043030185809808566,0.006646863349596977,-0.006325204128399481,-0.003526867367327202,-0.01711995216845208,-0.001011722460592862,0.022467213984070755,0.0,0.18022208435380377,0.0,0.0,0.0,0.0,0.02165739860412602,0.002356826221870503,0.0
-0.004287412716075795,0.017468248754274107,-0.001160719693638379,-0.009612792267464105,0.0019279073619125342,-0.00039584663571916036,0.0,0.0012432876205641292,0.0,0.0024424829171726947,0.021651376592471926,0.002137484346516416,0.0014150247819291306,0.0011507464759051734,0.002014273326378313,0.004949733807763551,-0.003633087545633312,0.01379563577297574,-0.0075266329152509585,0.0013147205808200003,0.0026017704457044545,0.00013481859676538476,0.002635249953020324,0.0,0.0016946813556137919,0.0,0.014834141269326218,-0.0002580281039699983,0.005465147636830814,0.0014707069617579838,0.0,-0.0010232536494732102,0.006901536028832212,0.0,0.004871858877595514,0.0,0.0,0.22894222321773866,0.0,0.0635941834959691,0.0,-0.0019948841426521645,0.0,0.0,0.0,0.0038730421336368006,0.01040936014987528,0.014947512247926231,0.010366185486630897,0.02584834416849634,0.0016710576120849475,0.021503984767655006,0.0031545347422361368,-0.005833727905061104,0.008394672577877146,-0.001699928697118608,0.02614289470545192,0.027583026714733772,0.0,0.08684379959886139,0.0,0.0,0.0,0.0,0.05322560535896368,7.171498611563409e-06,0.0
0.01834636040311306,0.0015137125792680339,-0.0027803761661052695,-0.01100378945167177,0.044132594478381595,0.0018559008116926013,0.0,0.0013155934836727502,0.0,0.0002142810963863595,0.001785870899155262,0.006948813085444244,0.0035194845158075362,-0.0015546185674611634,-0.0004244076153263443,0.007869911922549372,-0.0029418158233165625,0.018147491762222266,-0.006893523495644344,0.0007382572656497415,0.005197197824716554,9.988019987942077e-05,0.003035944575272287,0.0,0.00047211926309070895,0.0,0.0051948517279233886,-0.0008368978369981018,0.00417523130774497,0.00022585058334517182,0.0,-0.0012883573472499855,0.008116055567872987,0.0,0.005649257956421927,0.0,0.0,0.04501330044094866,0.0,0.008774736178456805,0.0,0.0012485256083309636,0.0,0.38905572601266863,0.0,0.006061875922605398,0.0008779761251062002,0.00983676723920443,0.01284705875312157,0.011915728123447475,-0.0004518415601032666,0.008080424179907198,0.0030062685310840555,-0.0036990668289362816,-0.0018065017426999342,-0.01143343647749861,-0.0018075715976810791,0.011434771817893102,0.0,0.08153297989774616,0.0,0.0,0.0,0.0,0.013604844942328281,0.006364231219980865,0.0
0.0033731980696320497,-0.0018445143369026473,-0.0036364636449143285,-0.017503250504843897,0.010131236100425295,-0.00011457586905566086,0.0,0.0039009007753658177,0.0,0.001184900055928434,0.013070049853413363,0.040182731458746145,-0.0034952002425370555,0.008340370183810586,0.002888669050997139,0.005073285190796012,0.03756410415264993,0.009739389346871297,-0.010845090063288803,0.0033151682317256793,0.006404393315315243,-0.0013341348525136632,0.00234374133189173,0.0,0.006181160462070678,0.0,0.007208398200338695,-0.0015399083858356033,-0.0004400295913219443,0.00032396762003188975,0.0,-0.0026050529479980378,0.005452117528766393,0.0,-0.00028255447745323127,0.0,0.0,-0.01044482773542404,0.0,-0.0019000174449974982,0.0,-0.003232303038239481,0.0,0.0,0.0,0.0031702262610197097,0.0038174561397172567,-0.0340175609941496,-0.021976146846779364,0.027921961784003274,8.802254830153622e-05,0.027855559486744553,0.0068225997028639514,-0.015674120251496792,-0.004235822752118115,-0.016831537497870145,-0.003356195833606762,0.015430570977407798,0.0,0.09798525825086793,0.0,0.0,0.0,0.0,0.035362915884237664,0.0003745487852720553,0.0
0.0039610249018296574,0.0011163220270536775,0.0009413498090580202,-0.008274587010731926,0.004776812763762009,0.00146310976168956,0.0,0.008878329151502976,0.008037291136452235,0.0012494075270259159,0.006798885808275373,0.00400134966388577,0.007151668346466969,-0.004787459482438869,0.12770524927493548,0.0007119705974182571,-0.0023389381542801846,0.007633371473968973,-0.0180243460983038,-0.00044656468648462955,0.008717826066422272,0.0010906377416104122,0.002157919080670462,0.0,0.0008035247536530829,0.0,0.008413094284129332,0.0026596741396933852,0.004865372043233953,0.0012248496746178617,0.0,-0.0013458142690360552,0.005567317115142936,0.0,0.001700979768764227,0.0,0.0,-0.008548192262649532,0.0,0.0012449320954329018,0.0,-0.002516116170212618,0.0,0.0,0.0,0.003033750501344909,0.0029836316192522667,0.030186797714681225,0.0037022826569455504,0.01411468337915768,0.004604206084972482,-0.0748316248046342,0.003478389156283812,-0.007521328580332914,-0.0009821413214085694,-0.006714092294285714,0.00635011301578198,0.004265371889334264,0.0,-0.06183122378469508,0.0,0.0,0.0,0.0,0.11726659656973515,0.0018750573415309154,0.0
0.0109766932153143,0.002518031381590935,0.005737359620699418,0.005320829123996035,0.015262538035493694,0.0007707440098162682,0.0,0.011194260073805385,0.0,-0.00029388850842442806,0.008905590282171024,0.19417079506319262,0.006263881135675787,0.013319767961278536,-0.0008039887514896885,0.006236699290704547,-0.004517681272700434,0.009330047391025376,0.003996235026512296,-0.00010597869940102145,0.014376653030165476,0.0003375556878745592,0.0025333894992149025,0.0,-0.0010415030950792798,0.0,0.010456655638408852,0.0029412618717178903,0.005170389112085091,0.0016030587623827072,0.0,0.0010299415579356833,0.00448791483370588,0.0,-0.00202931787178387,0.0,0.0,-0.00900916756410151,0.0,-0.01086009082810779,0.0,-0.003795592161361139,0.0,0.0,0.0,0.0034208060743694535,0.007640432197600593,0.04787194444963497,-0.008293464065238532,0.04296210488330078,0.0002188689596641799,-0.07139400820982551,0.017073704762384297,0.0007737562906986559,-1.3919768854969704e-05,0.011544407667069101,0.00867446093419039,0.023093660798908507,0.0,-0.05040277529028381,0.0,0.0,0.0,0.0,0.05394620085444535,0.1860835147169785,0.0
